-25.1391,-53.5850
-25.1508,-50.1439
-25.1976,133.2008
-25.2351,152.2791
-25.2431,-53.9794
-25.2622,-57.5812
-25.2624,-57.5274
-25.2638,-57.5141
-25.2689,-57.5788
-25.2819,-57.5992
-25.2845,-57.5627
-25.2855,-57.5775
-25.2860,-57.5758
-25.2860,152.8158
-25.2865,-57.5711
-25.2874,-57.5795
-25.2892,-57.6190
-25.2987,-57.5684
-25.2993,-57.5800
-25.3032,-57.5850
-25.3125,-57.2968
-25.3183,-49.0180
-25.3240,-49.0246
-25.3243,-57.5206
-25.3271,-57.2798
-25.3291,-49.0300
-25.3409,27.0925
-25.3413,-57.5162
-25.3440,-51.4415
-25.3488,-51.4740
-25.3779,-52.3965
-25.3794,-57.5542
-25.3798,-55.7018
-25.3853,-57.0542
-25.3889,-54.6402
-25.3992,-57.2816
-25.4000,-55.8093
